customer,age,occupation,regiontype,marriagestatus,children,income,numhandsets,handsetage,smartphone,currenthandsetprice,creditrating,homeowner,creditcard,avgbill,avgmins,avgrecurringcharge,avgoverbundlemins,avgroamcalls,callminuteschangepct,billamountchangepct,avgreceivedmins,avgoutcalls,avgincalls,peakoffpeakratio,peakoffpeakratiochangepct,avgdroppedcalls,lifetime,lastmonthcustomercarecalls,numretentioncalls,numretentionoffersaccepted,newfrequentnumbers,churn_dum1,churn_dum2,churn
1043944,44, , , no, true,4,3,48, true,199.99001, C, false,true,84.68,1065.25,49.990002,83,0,-4.3649998,-.5988,472.17999,5.3299999,9.6700001,.57857025,31.892889,13,15,2,0,0,0,0,1,1
1043958,52, professional, , yes, true,6,2,130, true,79.989998, B, false,true,78.610001,636.5,75,0,0,-12.73,-.0071999999,244.25999,55.330002,33,.95488232,-2.7955747,9.6700001,15,0,0,0,0,0,1,1
1043981,0, , , unknown, false,0,4,515, true,9.9899998, E, true,false,69.309998,624.75,29.5,147.75,0,-12.495,-1.3862,307.51001,50,0,2.18664,9.6496439,14.67,21,0,0,0,0,0,1,1
1044019,30, , , no, false,7,3,154, true,199.99001, C, true,false,248.53999,3765,151.67999,493.25,6.5500002,-3.78,-1.8194,1008.51,209.67,39.330002,2.9027686,5.9356341,35.669998,21,1.67,0,0,3,0,1,1
1044050,0, , , unknown, false,0,1,447, true,0, E, true,false,55.799999,152,49.990002,0,0,-3.04,-.051199999,53.900002,13.67,5.3299999,2.547857,6.7907829,1.33,15,0,0,0,0,0,1,1
1044063,0, , suburban, unknown, false,2,5,217, true,9.9899998, G, true,true,56.5,1007.75,59.990002,.5,0,4.2049999,.015799999,263.37,50.330002,13.67,1.3569027,-34.937988,8.6700001,21,0,0,0,0,0,1,1
1044074,26, , , no, false,1,2,30, true,149.99001, E, false,true,81.019997,253.5,75,1,0,5.6100001,.148,48.299999,25,11.67,2.7779167,1.2912414,7.3299999,17,.67000002,0,0,0,0,1,1
1044107,42, , town, yes, false,5,2,446, false,29.99, B, false,true,20.17,1.25,19.99,0,0,.055,-.0035999999,0,0,0,1,4.8398671,0,15,0,0,0,0,0,1,1
1044119,64, professional, , unknown, false,6,1,446, true,0, B, false,true,37.860001,118.5,29.99,0,.1,.23,.44260001,23.25,5.6700001,0,6.8031211,2.1543763,2,15,2,0,0,0,0,1,1
1044128,0, , , unknown, false,0,2,263, true,39.990002, B, true,false,48.889999,1032.75,44.990002,33.5,0,-1.895,.61019999,146.31,17.67,5.6700001,.5339815,5.6902342,7.3299999,21,3.6700001,0,0,0,0,1,1
1044156,32, professional, town, no, true,2,1,554, false,0, B, false,true,55.639999,629.75,59.990002,18,0,.60500002,-.101,49.110001,20,.67000002,2.335669,11.805721,14.67,19,1.33,0,0,3,0,1,1
1044165,48, , town, yes, false,6,1,553, true,0, E, false,true,46.849998,552.75,30,0,0,-5.4549999,.085000001,9.96,15,0,.39130434,7.7781973,5,19,0,0,0,3,0,1,1
1044177,38, , , unknown, false,6,2,505, true,79.989998, D, false,true,81.160004,1009.75,84.989998,.25,2.1199999,-5.7750001,.0086000003,220.67999,41.330002,11.33,1.81306,-2.9941196,24.67,17,.67000002,0,0,0,0,1,1
1044200,52, professional, suburban, no, false,6,1,553, true,0, D, false,true,48.009998,327,30,50,0,-1.7,-.36019999,87.669998,6.6700001,6,3.4805307,5.06565,12,19,0,0,0,0,0,1,1
1044217,74, , unknown, yes, false,7,3,85, true,149.99001, B, false,true,72.379997,830.75,30,46,.1,-4.895,-.84759998,264.95001,81.669998,38.669998,1.0152465,29.396338,20.33,19,0,1,1,0,0,1,1
1044221,0, , , unknown, false,0,1,445, true,0, B, true,false,51.689999,235.25,50,0,0,-4.7049999,-.033799998,30.43,14,0,3.3940909,-11.781529,13.67,15,0,0,0,0,0,1,1
1044231,0, , , unknown, false,0,1,614, true,0, B, true,false,66.660004,1711,59.990002,30,0,5.8800001,.38679999,564.25,92.330002,139.33,.52238095,-7.1690412,47,21,10,0,0,0,0,1,1
1044246,36, professional, town, unknown, true,7,2,461, false,29.99, B, false,true,23.790001,88.25,19.99,9.75,0,-.0049999999,-.075999998,9.0200005,9.3299999,2,6.6666665,1.1586595,6.3299999,19,.67000002,0,0,0,0,1,1
1044266,24, , suburban, no, false,4,1,445, true,0, B, false,true,84.449997,589,30,109.25,0,10.34,.80540001,110.13,22.67,.33000001,1.8066549,9.8914642,.33000001,15,0,0,0,0,0,1,1
1044296,0, , suburban, unknown, false,0,2,521, true,149.99001, D, true,false,56.630001,370.75,59.990002,0,2.4000001,1.605,.0114,42.450001,36.669998,2,1.3874921,-7.8511868,18.67,19,.33000001,0,0,0,0,1,1
1044315,30, , suburban, yes, false,7,3,133, true,9.9899998, B, false,true,15.07,264.25,10,17.25,0,-1.285,-.077399999,26.42,6,6.6700001,3.0220001,7.5750399,3,21,0,0,0,0,0,1,1
1044337,24, student, town, yes, true,6,4,103, true,199.99001, B, false,true,149.23,1546,84.989998,269,3,6.4000001,2.095,38.59,33.330002,8.6700001,4.4814978,-15.330324,5.6700001,19,3,0,0,0,0,1,1
1044357,0, , suburban, unknown, false,0,1,552, true,0, E, true,false,55.310001,243.75,59.990002,0,.51999998,-.375,-.0308,63.560001,23,3.3299999,.49092868,5.8071394,15.33,19,0,0,0,0,0,1,1
1044385,0, , , unknown, false,0,1,443, true,0, B, false,false,65.639999,414,49.990002,9.75,11.95,-1.4400001,.058400001,29.42,2,0,6.9608083,9.1247587,8,15,.33000001,0,0,0,0,1,1
1044393,74, , town, yes, false,6,1,551, true,0, C, false,true,33,113,30,0,0,1.28,0,16.940001,1.33,0,2.9563439,7.2340117,6.6700001,19,0,0,0,0,0,1,1
1044410,62, , , yes, false,7,2,414, true,59.990002, B, false,true,29.440001,30.25,19.99,15.5,0,-.44499999,-.12899999,2,4,2.3299999,2.6217229,11.500428,0,17,0,0,0,0,0,1,1
1044441,28, , suburban, unknown, false,0,1,551, true,0, D, true,false,57.759998,922,37.09,54,0,-7.8000002,-1.1894,189.46001,14.67,1,1.2273643,-5.5557904,29.33,19,3.6700001,0,0,0,0,1,1
1044449,58, , , yes, true,5,1,443, true,0, B, false,true,41.549999,75.25,34.98,0,0,-.565,-.0062000002,12.85,4.3299999,.33000001,.22102937,-17.33234,4.3299999,15,0,0,0,0,0,1,1
1044474,52, , , unknown, false,7,3,601, true,79.989998, B, false,true,65.730003,334.75,69.989998,0,2.49,-5.4349999,-.049800001,122.9,9,11.67,.81822556,5.3960967,3,21,0,0,0,0,0,1,1
1044492,30, , suburban, no, false,7,1,443, true,0, E, false,true,70.32,556.75,45.029999,81.5,.50999999,6.8649998,-.094999999,89.669998,28.67,0,1.0209775,8.7515526,4.3299999,15,.33000001,0,0,0,0,1,1
1044516,32, clerical, , yes, false,5,2,42, true,59.990002, A, false,true,10,9.25,10,0,0,.115,0,.059999999,.33000001,.33000001,8.090909,-1.0416043,0,17,.67000002,0,0,0,0,1,1
1044531,0, , suburban, unknown, false,6,1,550, false,0, C, false,true,11.76,23.75,10,0,1.76,-.435,-.0352,1.16,2,.33000001,2.165,-4.1529431,0,19,0,0,0,1,0,1,1
1044543,36, , , no, false,5,1,504, true,0, E, false,true,38.68,328,44.990002,5.5,0,.86000001,.0054000001,53.880001,17,3.3299999,1.0440418,13.533803,8.3299999,17,0,0,0,0,0,1,1
1044564,44, professional, suburban, yes, true,6,1,550, true,0, B, false,true,34.549999,375,30,9.5,.1,-3.3399999,-.090999998,105.62,30.33,9.3299999,1.6650596,.26971948,6,19,3,0,0,1,0,1,1
1044584,0, , , no, false,6,1,504, true,0, B, false,false,12.65,91,11.99,0,0,.23999999,.0018,10.55,14.67,2.3299999,1.4314928,-8.04562,6.6700001,17,0,0,0,0,0,1,1
1044609,0, , , unknown, false,0,2,214, true,79.989998, G, true,false,71.690002,494.25,40,97,.1,-3.385,-.72180003,218.49001,20.67,.33000001,1.8931494,4.4998407,14.33,19,.33000001,0,0,0,0,1,1
1044631,30, , suburban, unknown, true,5,1,504, true,0, E, false,true,50.639999,691,59.990002,4.25,0,.66000003,-.013,77.75,15,0,3.4966545,-6.2575793,4,17,6,0,0,0,0,1,1
1044651,44, , town, yes, true,7,1,504, true,0, C, false,true,22.49,6.25,25.24,0,0,-.125,.15000001,0,0,0,4.030303,10.593101,0,17,.67000002,0,0,0,0,1,1
1044669,60, , suburban, yes, true,9,1,441, false,0, A, false,true,44.75,195.25,29.99,34.75,0,-3.905,-.32519999,36.860001,7,.33000001,2.0522504,-9.3301344,.67000002,15,.33000001,0,0,0,0,1,1
1044691,30, , , no, false,1,2,80, true,59.990002, G, false,true,83.230003,1140.75,74.989998,.75,4.73,3.1849999,.064800002,214.8,93.330002,43,2.0254776,-14.37367,25.33,17,0,0,0,0,0,1,1
1044705,0, , , unknown, false,0,1,503, true,0, E, true,false,44.68,542.75,39.990002,50.75,0,2.0650001,.36000001,172.00999,4,1,.53034091,2.2432079,17.67,17,0,0,0,0,0,1,1
1044737,50, , suburban, unknown, false,6,2,406, true,199.99001, B, false,true,32.110001,827.5,49.990002,1,0,1.73,.38060001,278.89999,116,52,.27732611,-11.926038,22,17,.67000002,0,0,0,0,1,1
1044755,54, , rural, yes, true,6,1,548, true,0, B, false,true,38.009998,95.75,29.99,4.5,6.1999998,-1.775,-.1348,0,0,0,2.6666667,-5.2269497,.67000002,19,0,0,0,0,0,1,1
1044767,34, professional, , yes, true,6,1,440, false,0, B, false,true,20.17,6.5,19.99,0,0,-.13,-.0035999999,0,0,0,5.060606,-2.3115175,0,14,0,0,0,0,0,1,1
1044784,32, crafts, , unknown, false,5,1,440, true,0, B, false,true,31.76,207.25,39.990002,4.25,0,.41499999,-.035399999,31.41,19.67,2,2.6033332,-1.1888111,1,14,1,0,0,0,0,1,1
1044818,0, , rural, unknown, false,0,1,609, true,0, B, true,false,36.299999,514,30,33.5,0,-10.28,-.62599999,183.72,22.33,1,3.5476537,-14.781763,7.6700001,21,1.67,1,0,0,0,1,1
1044831,54, professional, suburban, yes, true,6,3,341, true,149.99001, C, false,true,45.049999,768.25,44.990002,24.5,0,4.0749998,-.122,152.10001,44.330002,2,.80880278,8.355113,14,21,2.3299999,0,0,0,0,1,1
1044843,36, , , no, false,0,1,609, true,0, B, true,false,81.769997,916.5,44.990002,6.75,31.66,6.3899999,-.35839999,135.56,10,19.33,1.1860465,-1.804983,2.6700001,21,13.33,0,0,0,0,1,1
1044863,52, professional, , yes, false,9,1,608, true,0, B, false,true,63.540001,395.75,49.990002,17.5,8.0500002,4.3049998,.65859997,139.38,16.67,7.3299999,5.9168749,-7.1854711,4,21,0,0,0,0,0,1,1
1044885,0, , , unknown, false,9,1,426, true,0, D, true,true,30.74,17.75,29.99,0,.23999999,.16500001,-.015,2.51,.67000002,0,5.0150375,-7.70261,.33000001,14,0,1,0,0,0,1,1
1044915,0, , , unknown, false,0,4,148, true,79.989998, E, true,false,110.64,1956.75,109.99,0,1.9299999,-5.5949998,-.0484,271.59,48.330002,11.67,1.3817364,15.556819,20.67,18,13,0,0,0,0,1,1
1044940,38, , suburban, no, true,5,3,12, true,149.99001, C, false,true,90.300003,340.5,79.989998,81.25,0,.43000001,.46380001,88.739998,32.330002,23.67,.26072749,20.83322,2.3299999,16,0,0,0,0,0,1,1
1044970,34, , town, yes, true,6,1,546, true,0, B, false,true,45.59,313.5,44.990002,26.5,0,2.53,-.212,35.41,16,0,2.0735712,21.395866,13.67,18,1.67,0,0,0,0,1,1
1044997,0, , , unknown, false,0,2,496, true,79.989998, B, true,false,58.869999,1041,59.990002,22,.1,4.2800002,.30840001,0,0,0,0,-3.065547,0,20,0,0,0,0,0,1,1
1045033,0, , , unknown, false,0,3,61, true,199.99001, C, true,false,81.120003,352.25,57.91,0,0,1.575,-.080600001,78.239998,57.669998,16.67,.72670001,-11.936634,9.6700001,14,0,0,0,0,0,1,1
1045049,24, , , unknown, false,1,3,465, true,79.989998, G, true,false,58.349998,463,39.990002,101.75,0,-.51999998,-.1052,159.03,22.33,2.3299999,1.6571913,-7.3875866,15.33,20,0,0,0,0,0,1,1
1045060,30, , town, yes, false,5,2,76, true,79.989998, B, false,true,113.13,1279.75,84.989998,133,.28999999,-5.7550001,-.55519998,338.45999,26.33,2,5.1282053,13.24821,19,20,15.67,0,0,0,0,1,1
1045067,0, , suburban, unknown, false,0,4,252, true,99.989998, B, true,false,44.490002,209.25,29.99,52.25,0,2.3150001,.87,25.77,14,0,1.0873641,8.5184841,4.6700001,18,.67000002,0,0,0,0,1,1
1045089,0, , suburban, unknown, false,0,4,133, true,149.99001, B, true,false,104.21,1309,75,103.25,0,-4.1399999,-.55419999,672.46997,24.33,20.33,4.9299569,10.441459,11,18,0,0,0,0,0,1,1
1045102,0, , suburban, unknown, false,0,1,499, true,0, B, true,false,50.09,205.5,49.990002,.25,0,2.49,.0057999999,.74000001,29,.67000002,1.5688236,9.8802185,9.3299999,16,0,0,0,0,0,1,1
1045120,0, , , unknown, false,0,2,173, true,199.99001, C, true,false,35.240002,1313.25,44.990002,5,0,3.8150001,.086000003,161.25999,14,4.3299999,.35044873,5.8150663,12.33,16,5,0,0,0,0,1,1
1045145,28, professional, suburban, yes, false,6,2,376, true,29.99, B, false,true,29.99,70.5,39.990002,0,0,-.56999999,0,1.8,15.33,0,2.378,-6.8602262,1.67,20,0,0,0,0,0,1,1
1045152,0, , suburban, unknown, false,0,1,436, true,0, C, true,false,53.5,219.25,49.990002,1.5,1.92,-.52499998,-.050000001,26.91,11,1.67,.81553191,.5631482,19,14,.33000001,0,0,0,0,1,1
1045158,0, , suburban, unknown, false,0,2,101, true,59.990002, B, true,false,56.779999,518.25,44.990002,62.25,0,1.795,.2502,168.13,30,0,2.0679629,14.077677,4.3299999,20,0,1,1,0,0,1,1
1045180,68, , , yes, false,3,1,544, true,0, B, false,true,33.240002,129.25,29.99,0,0,-.58499998,0,7.25,3.6700001,0,2.5714285,10.270136,0,18,0,0,0,3,0,1,1
1045199,0, , suburban, unknown, false,0,1,605, true,0, B, true,false,49.990002,168.75,59.990002,0,0,-.995,0,113.51,8,4.6700001,4.5412502,-10.890421,0,20,0,0,0,1,0,1,1
1045227,48, professional, town, yes, true,9,1,436, true,0, B, false,true,14.4,185.25,10,0,0,-1.205,.00019999999,0,2.6700001,0,8.0941334,-.39243725,8.3299999,14,0,0,0,0,0,1,1
1045247,62, , suburban, yes, true,8,1,544, true,0, B, false,true,20.450001,59.25,29.99,3.75,0,1.735,.041000001,.25999999,1,0,.71033937,26.242464,2.3299999,18,2.3299999,0,0,0,0,1,1
1045266,42, professional, suburban, yes, true,7,2,493, true,149.99001, B, false,true,52.540001,76,59.990002,6.5,0,.46000001,.035999998,11.99,9.3299999,5,1.0664999,-16.225206,1.67,16,0,0,0,0,0,1,1
1045292,40, , , yes, true,9,1,604, true,0, B, false,true,18.719999,219,10,0,7.2399998,-.039999999,-.055199999,15.56,11.67,1,2.5320926,-10.031099,9.3299999,20,0,0,0,0,0,1,1
1045318,0, , , no, false,3,3,309, true,79.989998, C, true,true,30.1,99.5,29.99,0,0,-.43000001,-.0022,0,0,0,0,-4.4961362,0,16,0,0,0,0,0,1,1
1045335,40, professional, town, yes, true,8,2,426, true,149.99001, B, false,true,74.139999,718,79.989998,47,0,-.77999997,-.2316,95.269997,15.33,2.6700001,2.4972484,-3.7470334,8.6700001,14,0,1,1,0,0,1,1
1045347,26, , suburban, no, true,6,2,255, true,39.990002, B, false,true,49.990002,406.25,59.990002,0,0,-3.2049999,0,134.22,24.67,7.6700001,1.2285714,7.7939863,3,16,0,0,0,1,0,1,1
1045362,26, student, town, no, false,1,1,603, true,0, B, false,true,59.990002,264,69.989998,0,0,-1.38,0,114.68,.33000001,4,.41319999,14.675113,2,20,0,0,0,0,0,1,1
1045379,42, professional, , no, true,1,3,199, true,29.99, E, true,false,55.689999,818.75,49.990002,17.5,0,3.0050001,.30599999,0,0,0,.67000002,2.7140598,4,14,.67000002,0,0,0,0,1,1
1045395,30, , , no, false,1,1,434, true,0, E, false,true,80.190002,84.25,52.970001,0,0,.115,-.83899999,16.459999,4.6700001,4.6700001,2.2393999,5.2453341,1.67,14,2.3299999,1,1,0,0,1,1
1045416,54, professional, suburban, yes, false,9,1,496, true,0, C, false,true,36.560001,246.75,30,18.75,0,-1.8150001,-.1312,45.119999,8.6700001,1,.55892307,.88066214,9.3299999,16,0,0,0,0,0,1,1
1045452,48, , suburban, unknown, false,7,1,433, true,0, B, false,true,35.470001,73.25,19.99,38.5,0,-.205,-.075599998,9.21,5.6700001,0,4.5242858,-8.5360441,2,14,0,0,0,0,0,1,1
1045480,0, , , no, false,1,2,249, true,129.99001, B, true,false,92.269997,501,85,0,.80000001,-8.2399998,-.080399998,127.7,24,.33000001,3.7449999,17.965479,8,20,.67000002,0,0,0,0,1,1
1045496,56, crafts, , no, true,6,4,261, true,99.989998, C, false,true,14,0,10,0,0,0,0,0,0,0,0,-.22427392,.67000002,16,0,0,0,0,0,1,1
1045504,40, crafts, , yes, true,9,2,602, true,149.99001, B, false,true,31.389999,57.5,39.990002,0,0,-.67000002,-.026000001,3.4100001,0,0,2.7377567,-1.6443526,0,20,0,0,0,0,0,1,1
1045536,66, , , no, false,2,2,151, true,149.99001, B, false,true,75.790001,752.75,75,0,.28999999,1.265,-.015799999,304.07001,6.3299999,.33000001,1.8804827,27.505941,6.3299999,16,1,0,0,0,0,1,1
1045591,34, crafts, suburban, yes, true,7,4,363, false,9.9899998, B, false,true,32.849998,208.75,29.99,.5,0,-1.135,-.0374,48.360001,31,13,2.4775677,1.0382434,8.6700001,16,0,0,0,0,0,1,1
1045609,0, , , unknown, false,0,3,126, true,59.990002, C, true,false,105.99,955,39.110001,166.75,4.9699998,3.7,2.056,249.94,61.669998,11.33,1.9039854,-12.107332,10,16,2.3299999,0,0,0,0,1,1
1045628,0, , , no, false,2,4,66, true,149.99001, E, true,false,190.69,1119,54.990002,85.75,0,10.32,1.58,158.61,51.330002,5.3299999,.5698514,.68393415,47.330002,14,19,0,0,0,0,1,1
1045652,24, , , no, false,9,1,431, true,0, A, false,true,54.18,572.75,62.810001,1,.1,-7.1350002,.1162,113.3,29.67,4,.56818181,.71834481,3.6700001,14,0,0,0,0,0,1,1
1045668,48, professional, town, yes, true,9,1,431, true,0, B, false,true,36.509998,0,39.990002,0,0,0,-.0054000001,0,0,0,0,20.229511,0,14,0,0,0,0,0,1,1
1045681,0, , , unknown, false,0,3,430, true,29.99, B, true,false,15.95,209.5,10,0,5.8499999,-3.6700001,-.1008,73.769997,11.67,1.33,3.905,-8.2264938,7.6700001,14,0,0,0,0,0,1,1
1045697,48, , suburban, no, false,6,2,80, true,149.99001, C, false,true,41.779999,540.75,51.16,0,0,13.725,-.035799999,169.7,11,1,.99019754,-16.977005,3.3299999,14,2,0,0,2,0,1,1
1045718,28, , , no, false,8,2,39, false,29.99, A, false,true,103.08,139.5,79.989998,0,0,.31,-.6724,32.240002,.67000002,0,.57434589,-3.5132697,3.6700001,18,2,0,0,0,0,1,1
1045738,0, , , unknown, false,0,2,392, true,79.989998, A, true,false,12.1,68.5,11.99,0,0,-.67000002,-.0022,28.02,3.6700001,1,.92307693,-5.0474911,1.33,14,0,0,0,0,0,1,1
1045761,0, , , unknown, false,0,2,490, true,199.99001, E, true,false,50.380001,856.75,49.990002,23.5,0,5.3850002,-.14839999,190.10001,29.33,13,1.2090985,-30.413853,10.33,18,14.33,0,0,0,0,1,1
1045771,38, professional, suburban, no, true,4,2,27, true,149.99001, C, false,true,10.1,36.5,10,.25,0,1.15,-.0020000001,.12,4,.67000002,1.6675,.58538181,1.67,16,0,0,0,0,0,1,1
1045785,44, professional, town, yes, true,9,1,599, true,0, B, false,true,10,185.75,10,0,0,.505,0,58.450001,11.33,3.6700001,4.088377,2.2110188,3.3299999,20,0,0,0,0,0,1,1
1045814,42, , suburban, yes, true,9,1,599, true,0, B, false,true,30,39.5,29.99,25.25,.16,-.79000002,-.20020001,11.97,8.3299999,0,8.7766666,-10.062029,2,20,0,0,0,0,0,1,1
1045837,0, , , unknown, false,0,1,598, true,0, B, true,false,21.959999,397.75,10,4.5,0,-7.9549999,-.2392,150,12.33,2.6700001,3.8913043,7.0712814,16.33,20,0,0,0,0,0,1,1
1045844,30, professional, suburban, no, false,5,1,429, true,0, B, false,true,42.25,351.5,39.990002,34.25,0,-.99000001,-.24519999,64.68,40.669998,11,1.239988,2.4163518,4.3299999,14,0,0,0,0,0,1,1
1045868,0, , town, unknown, false,0,1,491, true,0, C, true,false,33.540001,363.5,44.990002,.75,0,.93000001,-.0060000001,69.080002,10.33,2.6700001,.25653845,4.3154945,4,16,0,0,0,0,0,1,1
1045884,26, , , yes, false,4,1,429, true,0, B, false,true,99.839996,823.25,59.990002,109.25,5,2.2950001,.51380002,259.51999,19.33,0,1.9219501,13.071234,7.3299999,14,0,0,0,0,0,1,1
1045902,46, crafts, suburban, yes, true,4,1,429, true,0, E, false,true,30.700001,45.5,29.99,0,0,-.56999999,-.0020000001,3.22,1,0,.29499999,13.058457,5.3299999,14,0,0,0,0,0,1,1
1045924,38, , unknown, yes, true,8,1,429, true,0, G, false,true,40.02,247.5,35.880001,0,0,-4.9499998,-.0154,6.8200002,5.3299999,0,.85166669,-6.5327582,0,14,.33000001,1,1,0,0,1,1
1045933,50, self-employed, , unknown, true,7,1,491, true,0, C, false,true,80.330002,1106.5,12.5,224.75,.16,-6.1700001,-.38659999,419.89001,87,47.330002,1.4074074,16.499456,9.6700001,16,0,0,0,0,0,1,1
1045946,0, , , unknown, false,0,2,30, true,149.99001, E, true,false,77.709999,1349,84.989998,0,2.24,3.0599999,-.1294,367.85999,59.669998,32.669998,.91509557,-16.355436,53,14,1.67,0,0,0,0,1,1
1045962,28, , , yes, false,5,1,429, true,0, C, false,true,47.689999,370.5,35.990002,0,5.8899999,.07,.184,19.59,1.67,0,4.0097947,5.7561722,4,14,0,0,0,0,0,1,1
1045975,38, , town, yes, true,9,1,429, true,0, C, false,true,19.34,189.5,10,32.5,0,.49000001,-.19679999,27.280001,11.33,1.33,1.0483793,10.133527,6,14,0,0,0,0,0,1,1
1045990,0, , , no, false,3,2,52, true,149.99001, D, true,true,48.459999,394,44.990002,34.25,.74000001,-3.5999999,-.2694,96.110001,29,10.67,1.5514148,-2.1571081,7.6700001,20,.33000001,0,0,0,0,1,1
1046020,60, professional, suburban, no, true,9,1,536, true,0, E, false,true,69.75,637.25,56.040001,24.5,5.9200001,3.2349999,.48379999,182.2,68.669998,26,1.1174663,-2.2993519,10.67,18,6,0,0,0,0,1,1
1046057,52, professional, suburban, no, false,8,1,490, true,0, D, false,true,59.82,230.75,29.99,82,1.12,1.1849999,.18780001,64.419998,35,12,.81086558,-4.5333085,2,16,0,0,0,0,0,1,1
1046071,38, , , unknown, false,7,1,490, true,0, B, false,true,37.990002,0,39.990002,0,0,0,0,0,0,0,0,11.663483,0,16,0,0,0,0,0,1,1
1046093,40, , s, yes, false,8,1,490, true,0, A, false,true,24.940001,529.5,10,61.75,0,.25,-.27379999,37.52,7,1.33,.90257502,5.8374653,2.6700001,16,1,0,0,0,0,1,1
1046106,32, , , unknown, false,6,1,536, true,0, B, false,true,63.490002,55.25,69.989998,0,0,.255,-.0049999999,9.3500004,5.3299999,.33000001,2.8649385,-4.2287087,.33000001,18,0,0,0,0,0,1,1
1046132,52, , , no, true,5,2,243, true,149.99001, E, false,true,79.059998,792,36.970001,120.25,0,-8.54,-.84179997,219.38,36.669998,12.33,.47060069,2.8989973,4.6700001,16,0,0,0,0,0,1,1
1046148,42, , , no, false,6,2,364, true,149.99001, B, true,true,75.239998,935,84.989998,0,0,1.2,-.0049999999,233.12,60,22.33,2.6710439,-3.5940442,4.3299999,20,0,0,0,0,0,1,1
1046158,32, , , no, false,9,2,107, true,29.99, A, false,true,114.09,1486.5,104.99,71.5,0,-1.77,-.34200001,322.67001,24.67,4,3.2540965,4.0115395,10,18,1.33,0,0,0,0,1,1
1046185,38, , suburban, yes, true,9,6,8, true,399.98999, B, false,true,299.98999,43,309.98999,0,0,-.36000001,0,4,2,0,.44444445,-8.2965088,0,18,0,0,0,0,0,1,1
1046203,44, , , yes, true,5,2,330, true,29.99, B, false,true,86.559998,984.5,70.150002,70.25,.58999997,1.59,1.4356,300.01001,90.330002,33.669998,.9276163,6.9565744,26.33,16,2.6700001,0,0,0,0,1,1
1046228,36, , suburban, no, false,4,1,426, true,0, C, true,true,33.66,111.5,39.990002,0,3.1500001,1.63,.070600003,19.309999,.67000002,.33000001,3,-12.065648,2.3299999,14,0,0,0,2,0,1,1
1046254,28, , , no, false,7,1,488, true,0, C, true,true,86.57,280.5,94.989998,0,.1,1.73,.027799999,51.5,21.67,12.33,3.0291305,-.38794565,4,16,.67000002,0,0,0,0,1,1
1046266,0, , , unknown, false,4,4,58, true,199.99001, G, true,true,79.150002,518,34.990002,100,0,3.96,.7568,39.599998,53.669998,3.6700001,1.1534812,4.8099375,12.67,18,3.6700001,1,1,0,0,1,1
1046297,0, , , unknown, false,0,1,488, true,0, B, true,false,67.339996,367.25,49.990002,52.5,1.35,7.1750002,1.0328,88.419998,11.67,.33000001,3.01594,-3.0227618,4.3299999,16,.33000001,0,0,0,0,1,1
1046343,46, professional, , no, false,4,2,419, true,149.99001, B, false,true,54.310001,244,40.07,33.25,.94,-.18000001,-.28639999,54,7,0,1.8431515,-4.1364946,2,20,0,0,0,0,0,1,1
1046365,28, , town, no, false,7,1,533, true,0, B, false,true,44.639999,1014,44.990002,10,6.04,7.5,-.193,144.53,47,17.67,.45709136,-18.559795,30.33,18,14,0,0,0,0,1,1
1046373,54, professional, town, unknown, true,9,1,425, true,0, B, false,true,55.52,352.25,49.990002,9,1.88,.235,.0232,98.239998,18.33,0,2.3662641,-13.240448,4,14,0,0,0,0,0,1,1
1046385,40, , suburban, unknown, false,7,1,533, true,0, C, false,true,56.75,819.5,59.990002,0,0,-6.6700001,-.036200002,205.64999,53,24.33,1.482318,4.5147529,28.67,18,7.3299999,0,0,0,0,1,1
1046408,26, , , no, false,6,1,487, true,0, C, false,true,37.310001,204.5,47.060001,0,0,.23,.0132,102.09,10,1.67,2.3287058,4.0119905,5,16,.67000002,1,0,0,0,1,1
1046436,56, , , unknown, false,7,1,486, true,0, B, false,true,50.09,130.75,49.990002,.25,0,-.55500001,.0057999999,10.83,0,.33000001,.8132,-3.4008169,2.3299999,16,0,0,0,0,0,1,1
1046459,54, professional, suburban, yes, true,6,2,371, true,59.990002, B, false,true,95.769997,416.25,95,0,0,-3.2449999,-.0154,65.099998,37,11,5.5005922,9.2470808,5.6700001,14,0,0,0,0,0,1,1
1046468,0, , town, unknown, false,0,3,95, true,199.99001, E, true,false,393.09,1812.25,84.989998,29,0,-16.605,-5.5679998,194.7,141.33,60,1.2100918,-9.8594151,105.67,14,15,2,1,0,0,1,1
1046486,38, , town, unknown, false,8,1,532, false,0, B, false,true,24.99,118,24.99,0,0,-.1,0,1.62,1.67,.33000001,2.1595681,-5.8500056,2.3299999,18,0,0,0,0,0,1,1
1046513,50, professional, town, yes, true,7,1,479, true,0, B, false,true,31.780001,1421,10,82.75,.36000001,-10.6,-.4456,642.53003,89.669998,45.669998,.80062199,-5.4169955,19,16,0,0,0,0,0,1,1
1046523,46, self-employed, , yes, true,7,3,323, true,149.99001, D, false,true,30.07,196.75,29.99,0,0,.98500001,-.0016,29.030001,6.3299999,2.3299999,.578125,-6.2456074,5,16,0,0,0,0,0,1,1
1046536,0, , , unknown, false,0,4,253, true,59.990002, G, true,false,170.13,1488.25,84.989998,213,0,-29.764999,-1.7428,903.48999,61.669998,81.330002,1.4142035,3.5967636,15,18,3.3299999,0,0,0,0,1,1
